,Frequency,CustGender,CustAccountBalance,Monetary,CustomerAge,Recency,Cluster
6128,1,0,28558.57,106.44,22.0,306,3
6129,1,0,76106.05,799.0,30.0,306,2
6130,1,1,6743.76,18.0,31.0,306,1
6131,1,1,98.14,343.0,28.0,306,0
6132,1,0,42225.24,466.0,26.0,306,3
6133,1,0,52986.23,565.0,28.0,306,3
6134,1,1,2478.84,120.0,26.0,306,0
6135,1,1,98354.89,1470.53,32.0,306,2
6136,1,1,15500.51,25.0,27.0,306,0
6137,1,1,150.42,690.0,37.0,306,1
6138,1,0,15782.19,178.0,29.0,306,3
6139,1,1,4495.22,355.0,24.0,306,0
6140,1,1,30373.37,300.0,31.0,306,1
6141,1,1,200.1,198.0,26.0,306,0
6142,1,1,8440.73,306.0,26.0,306,0
6143,1,1,14807.03,1000.0,36.0,306,1
6144,1,0,75850.26,1100.0,36.0,306,2
6145,1,1,1384.02,195.0,27.0,306,0
6146,1,1,3675.34,445.0,38.0,306,1
6147,1,1,29.19,50.0,26.0,306,0
6148,1,1,826.6,700.0,27.0,306,0
6149,1,0,89445.92,220.0,22.0,306,2
6150,1,0,24037.95,498.0,34.0,306,3
6151,1,1,11031.91,460.0,36.0,306,1
6152,1,1,10865.75,80.0,29.0,306,0
6153,1,1,737.29,14.0,24.0,306,0
6154,1,1,13493.59,20.0,40.0,306,1
6155,1,0,9261.97,77.0,27.0,306,3
6156,1,1,7801.46,26.0,33.0,306,1
6157,1,0,3523.27,966.0,24.0,306,3
6158,1,0,6490.01,1.0,26.0,306,3
6159,1,1,760.54,1954.0,31.0,306,4
6160,1,1,3117.16,50.0,25.0,306,0
6161,1,0,23006.93,158.0,40.0,306,1
6162,1,1,8268.83,753.0,24.0,306,0
6163,1,1,5115.88,89.0,32.0,306,1
6164,1,1,2508.67,333.0,37.0,306,1
6165,1,1,28282.03,240.0,32.0,306,1
6166,1,0,32046.24,1199.0,26.0,306,3
6167,1,1,30591.26,616.0,36.0,306,1
6168,1,1,480.06,20.0,24.0,306,0
6169,1,1,33391.01,530.3,23.0,306,0
6170,1,1,4125.23,200.0,24.0,306,0
6171,1,1,869.6,527.25,23.0,306,0
6172,1,1,4499.71,89.43,34.0,306,1
6173,1,1,28091.41,110.0,24.0,306,0
6174,1,1,45856.24,655.0,25.0,306,0
6175,1,1,47917.36,508.0,29.0,306,0
6176,1,1,5246.55,40.0,26.0,306,0
6177,1,0,850.45,385.0,23.0,306,3
6178,1,1,20872.22,640.0,18.0,306,0
6179,1,1,11048.33,200.0,24.0,306,0
6180,1,1,28728.65,1119.0,38.0,306,1
6181,1,1,4517.95,200.0,26.0,306,0
6182,1,1,25310.52,243.0,29.0,306,0
6183,1,1,320.29,100.0,31.0,306,1
6184,1,1,15228.43,1000.0,42.0,306,1
6185,1,1,32838.94,2000.0,40.0,306,4
6186,1,1,514.06,200.0,37.0,306,1
6187,1,1,8541.43,18.0,25.0,306,0
6188,1,1,442.89,127.0,19.0,306,0
6189,1,1,33248.35,1721.0,31.0,306,4
6190,1,1,9161.31,985.36,34.0,306,1
6191,1,1,5819.41,197.0,25.0,306,0
6192,1,1,6338.98,100.0,28.0,306,0
6193,1,1,2844.82,319.1,23.0,306,0
6194,1,1,870.34,1405.0,33.0,306,4
6195,1,1,2412.44,50.0,26.0,306,0
6196,1,0,13090.31,40.0,25.0,306,3
6197,1,1,1562.73,96.0,33.0,306,1
6198,1,0,15681.29,350.0,30.0,306,3
6199,1,1,17096.02,200.0,29.0,306,0
6200,1,1,10879.81,1500.0,28.0,306,4
6201,1,0,2963.72,1208.0,37.0,306,4
6202,1,1,35813.34,489.0,27.0,306,0
6203,1,1,2018.06,1950.0,32.0,306,4
6204,1,0,3949.05,258.0,24.0,306,3
6205,1,1,247.98,340.0,35.0,306,1
6206,1,0,48567.36,1600.0,40.0,306,4
6207,1,0,283.06,20.0,21.0,306,3
6208,1,1,8.51,10.0,24.0,306,0
6209,1,1,2677.18,23.0,31.0,306,1
6210,1,1,9.03,30.0,38.0,306,1
6211,1,1,4191.06,300.0,26.0,306,0
6212,1,0,119415.09,1206.0,31.0,306,2
6213,1,1,11045.0,197.0,32.0,306,1
6214,1,1,63143.75,500.0,32.0,306,2
6215,1,1,126260.24,1000.0,36.0,306,2
6216,1,1,17225.9,47.0,41.0,306,1
6217,1,1,18729.41,799.0,22.0,306,0
6218,1,1,1053.22,1682.15,32.0,306,4
6219,1,0,13872.0,470.0,31.0,306,3
6220,1,1,33681.51,1100.0,26.0,306,4
6221,1,1,2150.21,1995.0,27.0,306,4
6222,1,1,30715.01,1949.95,32.0,306,4
6223,1,0,254.45,1210.88,26.0,306,3
6224,1,1,1.75,50.0,23.0,306,0
6225,1,1,3705.49,500.0,32.0,306,1
6226,1,1,5064.95,375.0,33.0,306,1
6227,1,1,9520.01,105.0,28.0,306,0
6228,1,1,11647.11,249.0,42.0,306,1
6229,1,0,54289.7,2160.93,30.0,306,4
6230,1,0,51317.73,120.0,22.0,306,3
6231,1,1,64793.16,962.36,33.0,306,2
6232,1,1,2058.54,1879.0,33.0,306,4
6233,1,0,3029.27,500.0,27.0,306,3
6234,1,1,18626.3,1800.2,37.0,306,4
6235,1,1,116912.6,186.0,26.0,306,2
6236,1,0,93160.79,400.0,36.0,306,2
6237,1,1,1242.23,198.01,28.0,306,0
6238,1,1,24662.54,349.0,28.0,306,0
6239,1,1,41325.47,50.0,26.0,306,0
6240,1,1,6.43,1209.0,29.0,306,4
6241,1,1,22297.44,200.0,30.0,306,1
6242,1,1,120.69,21.0,26.0,306,0
6243,1,1,57.64,500.0,23.0,306,0
6244,1,1,33758.49,60.0,31.0,306,1
6245,1,1,21500.81,500.0,37.0,306,1
6246,1,1,55222.76,600.0,27.0,306,2
6247,1,1,18099.98,50.0,28.0,306,0
6248,1,1,12.78,693.0,33.0,306,1
6249,1,1,55069.51,200.0,33.0,306,1
6250,1,1,21317.99,200.0,26.0,306,0
6251,1,1,2590.25,35.0,28.0,306,0
6252,1,1,22996.17,362.88,22.0,306,0
6253,1,1,7164.11,572.3,34.0,306,1
6254,1,1,2234.57,452.0,31.0,306,1
6255,1,1,4311.19,1311.95,31.0,306,4
6256,1,0,38135.95,181.0,26.0,306,3
6257,1,1,536.4,1498.0,34.0,306,4
6258,1,0,116204.62,606.9,23.0,306,2
6259,1,0,8740.76,684.59,28.0,306,3
6260,1,1,2560.27,120.0,33.0,306,1
6261,1,1,924.33,1000.0,29.0,306,4
6262,1,1,8268.83,200.0,24.0,306,0
6263,1,1,91295.54,265.0,30.0,306,2
6264,1,0,14007.38,1350.0,23.0,306,3
6265,1,1,4354.86,229.0,26.0,306,0
6266,1,1,18265.5,215.0,27.0,306,0
6267,1,1,12330.03,140.0,24.0,306,0
6268,1,1,2.15,135.0,35.0,306,1
6269,1,0,917.58,50.0,25.0,306,3
6270,1,1,37589.61,1885.0,30.0,306,4
6271,1,1,1218.07,402.0,33.0,306,1
6272,1,1,40475.95,701.82,35.0,306,1
6273,1,1,5849.58,500.0,22.0,306,0
6274,1,1,2.9,9.0,28.0,306,0
6275,1,1,155.66,118.82,26.0,306,0
6276,1,1,68220.27,521.56,32.0,306,2
6277,1,1,1296.28,1694.0,24.0,306,4
6278,1,1,11720.55,418.0,32.0,306,1
6279,1,1,7265.1,1121.0,31.0,306,4
6280,1,1,6783.67,209.0,38.0,306,1
6281,1,1,85270.35,200.0,28.0,306,2
6282,1,1,8829.27,100.86,32.0,306,1
6283,1,1,70028.39,1208.0,34.0,306,2
6284,1,1,21965.26,761.0,35.0,306,1
6285,1,1,822.94,99.0,27.0,306,0
6286,1,0,12382.63,111.0,29.0,306,3
6287,1,1,6093.94,600.0,28.0,306,0
6288,1,0,57894.76,778.0,28.0,306,3
6289,1,1,14153.29,100.0,30.0,306,0
6290,1,1,0.24,376.64,26.0,306,0
6291,1,1,65972.03,200.0,21.0,306,0
6292,1,1,1542.81,1000.0,26.0,306,0
6293,1,0,64323.2,250.0,26.0,306,3
6294,1,1,35063.61,2212.0,24.0,306,4
6295,1,1,8838.35,200.0,28.0,306,0
6296,1,1,33034.83,100.0,29.0,306,0
6297,1,1,11090.53,296.0,25.0,306,0
6298,1,1,45034.68,100.0,25.0,306,0
6299,1,0,10725.52,1290.0,32.0,306,4
6300,1,1,78273.15,304.0,30.0,306,2
6301,1,1,85022.55,500.0,32.0,306,2
6302,1,1,10836.64,332.0,28.0,306,0
6303,1,1,5629.34,200.0,22.0,306,0
6304,1,1,50433.97,200.0,30.0,306,1
6305,1,1,472.77,21.0,35.0,306,1
6306,1,0,5096.22,458.63,27.0,306,3
6307,1,1,9237.01,27.0,27.0,306,0
6308,1,1,2173.72,24.0,32.0,306,1
6309,1,1,1396.03,50.0,30.0,306,0
6310,1,0,28703.55,50.0,23.0,306,3
6311,1,1,19746.01,499.52,25.0,306,0
6312,1,1,39875.95,119.0,22.0,306,0
6313,1,1,53580.0,164.0,32.0,306,1
6314,1,1,5160.41,9.1,19.0,306,0
6315,1,0,2984.8,998.0,21.0,306,3
6316,1,1,180.96,164.0,19.0,306,0
6317,1,0,823.4,23.68,25.0,306,3
6318,1,1,3327.56,1.0,36.0,306,1
6319,1,1,59434.41,300.0,32.0,306,2
6320,1,1,74566.8,1445.0,40.0,306,2
6321,1,0,28110.44,247.0,38.0,306,3
6322,1,1,20589.47,200.0,27.0,306,0
6323,1,1,22042.15,260.0,27.0,306,0
6324,1,1,7966.96,30.0,25.0,306,0
6325,1,1,36380.86,500.0,34.0,306,1
6326,1,1,21073.41,60.0,24.0,306,0
6327,1,1,10518.12,287.5,22.0,306,0
6328,1,1,3674.47,100.0,27.0,306,0
6329,1,1,10024.03,500.0,34.0,306,1
6330,1,1,5072.67,50.0,24.0,306,0
6331,1,0,8105.82,50.0,25.0,306,3
6332,1,1,842.47,199.0,26.0,306,0
6333,1,1,17660.57,20.0,37.0,306,1
6334,1,1,66508.67,664.0,32.0,306,2
6335,1,1,15.5,391.3,28.0,306,0
6336,1,0,15188.91,251.0,23.0,306,3
6337,1,1,64516.92,160.7,31.0,306,2
6338,1,0,2446.47,100.0,34.0,306,3
6339,1,1,2262.19,500.0,25.0,306,0
6340,1,0,6.46,30.0,25.0,306,3
6341,1,1,330.08,300.0,27.0,306,0
6342,1,1,10932.2,399.0,23.0,306,0
6343,1,1,41786.56,332.0,29.0,306,0
6344,1,0,2330.53,1000.0,31.0,306,3
6345,1,1,32284.87,50.0,23.0,306,0
6346,1,1,13.29,75.0,24.0,306,0
6347,1,0,14192.43,900.0,29.0,306,3
6348,1,1,39717.45,115.0,29.0,306,0
6349,1,0,52410.92,500.0,30.0,306,3
6350,1,1,12942.76,96.0,31.0,306,1
6351,1,1,34667.99,200.0,41.0,306,1
6352,1,0,14438.2,294.0,24.0,306,3
6353,1,1,567.41,11.0,22.0,306,0
6354,1,1,1835.81,30.0,29.0,306,0
6355,1,1,14023.13,640.0,31.0,306,1
6356,1,1,5786.51,450.0,30.0,306,1
6357,1,1,13829.39,200.0,27.0,306,0
6358,1,1,24871.02,296.0,36.0,306,1
6359,1,1,25507.45,2000.0,41.0,306,4
6360,1,1,9502.7,65.0,21.0,306,0
6361,1,1,74572.94,500.0,36.0,306,2
6362,1,0,48567.36,1550.0,40.0,306,4
6363,1,1,718.07,600.0,25.0,306,0
6364,1,1,18314.27,580.0,31.0,306,1
6365,1,1,21.24,1150.0,25.0,306,4
6366,1,0,37398.76,184.0,34.0,306,3
6367,1,1,13457.99,567.0,26.0,306,0
6368,1,1,5714.59,202.0,24.0,306,0
6369,1,0,22.39,100.0,35.0,306,3
6370,1,1,16380.8,1091.0,30.0,306,4
6371,1,1,12885.13,2169.0,26.0,306,4
6372,1,1,171.87,20.0,19.0,306,0
6373,1,0,74996.88,24.0,24.0,306,3
6374,1,1,31348.17,45.0,28.0,306,0
6375,1,1,31349.29,35.0,28.0,306,0
6376,1,0,211.76,525.0,21.0,306,3
6377,1,1,98754.75,799.0,38.0,306,2
6378,1,1,598.87,1416.0,36.0,306,4
6379,1,1,6317.74,30.0,25.0,306,0
6380,1,1,20796.14,150.0,36.0,306,1
6381,1,0,14397.25,500.0,25.0,306,3
6382,1,1,11485.61,1280.0,29.0,306,4
6383,1,1,12007.63,100.0,27.0,306,0
6384,1,1,54925.95,913.0,36.0,306,1
6385,1,1,6317.74,30.0,25.0,306,0
6386,1,1,66639.89,453.0,35.0,306,2
6387,1,1,2436.82,221.0,32.0,306,1
6388,1,1,42106.19,109.0,24.0,306,0
6389,1,1,530.15,900.0,32.0,306,1
6390,1,1,14550.68,177.0,38.0,306,1
6391,1,1,12632.64,10.0,29.0,306,0
6392,1,1,12281.89,156.0,29.0,306,0
6393,1,1,164.02,50.0,26.0,306,0
6394,1,0,21.96,50.0,22.0,306,3
6395,1,1,9925.69,180.0,24.0,306,0
6396,1,1,7611.05,20.0,29.0,306,0
6397,1,1,36405.51,314.0,28.0,306,0
6398,1,1,8923.28,413.0,30.0,306,1
6399,1,1,23970.34,350.0,33.0,306,1
6400,1,1,5999.73,500.0,38.0,306,1
6401,1,1,83.46,100.0,29.0,306,0
6402,1,1,1743.52,169.0,30.0,306,0
6403,1,1,1379.28,882.0,30.0,306,1
6404,1,1,9368.81,2000.0,25.0,306,4
6405,1,1,50834.81,510.0,42.0,306,1
6406,1,1,3472.0,247.32,31.0,306,1
6407,1,1,12913.29,100.0,30.0,306,0
6408,1,1,2910.57,37.26,25.0,306,0
6409,1,1,1986.15,1512.75,27.0,306,4
6410,1,1,8140.83,1165.0,28.0,306,4
6411,1,1,203.14,500.0,25.0,306,0
6412,1,1,24478.95,100.0,24.0,306,0
6413,1,1,113666.77,1949.0,23.0,306,2
6414,1,1,98.33,850.0,20.0,306,0
6415,1,1,2523.36,699.0,29.0,306,0
6416,1,0,1087.2,999.0,26.0,306,3
6417,1,1,89817.41,2021.86,35.0,306,4
6418,1,1,5726.92,1500.0,36.0,306,4
6419,1,0,10656.72,801.0,27.0,306,3
6420,1,1,4292.61,1000.0,28.0,306,4
6421,1,1,65996.33,70.0,35.0,306,2
6422,1,1,113.01,500.0,26.0,306,0
6423,1,1,19134.0,47.0,25.0,306,0
6424,1,0,16078.97,25.0,23.0,306,3
6425,1,1,13061.84,399.0,38.0,306,1
6426,1,0,37987.26,325.0,32.0,306,3
6427,1,0,99181.66,599.0,27.0,306,2
6428,1,1,1209.31,590.0,30.0,306,1
6429,1,0,18869.99,230.0,35.0,306,3
6430,1,1,2867.67,51.0,23.0,306,0
6431,1,1,13000.54,460.0,29.0,306,0
6432,1,1,22345.69,750.0,30.0,306,1
6433,1,1,31183.8,376.0,28.0,306,0
6434,1,0,9427.3,48.0,26.0,306,3
6435,1,0,4421.08,489.0,26.0,306,3
6436,1,0,12912.13,126.59,23.0,306,3
6437,1,1,31128.44,500.0,24.0,306,0
6438,1,1,8753.01,100.0,37.0,306,1
6439,1,0,104235.16,523.95,31.0,306,2
6440,1,1,150.28,350.0,31.0,306,1
6441,1,1,28962.58,216.38,26.0,306,0
6442,1,1,415.48,180.0,26.0,306,0
6443,1,0,22589.54,100.0,28.0,306,3
6444,1,1,6379.78,50.0,22.0,306,0
6445,1,0,32668.86,496.0,26.0,306,3
6446,1,0,24809.65,350.0,28.0,306,3
6447,1,0,33947.49,543.0,34.0,306,3
6448,1,0,33477.47,200.0,27.0,306,3
6449,1,1,10134.41,25.0,24.0,306,0
6450,1,1,29489.33,305.0,33.0,306,1
6451,1,1,54.86,0.95,32.0,306,1
6452,1,0,18215.19,200.0,25.0,306,3
6453,1,1,14380.7,320.0,29.0,306,0
6454,1,1,34177.61,750.0,26.0,306,0
6455,1,1,6136.17,50.0,25.0,306,0
6456,1,0,5698.72,99.0,26.0,306,3
6457,1,0,37.23,542.0,22.0,306,3
6458,1,1,28.09,98.0,27.0,306,0
6459,1,0,43443.42,855.35,35.0,306,3
6460,1,1,3.91,320.0,33.0,306,1
6461,1,1,15027.37,260.0,33.0,306,1
6462,1,1,24427.2,1.0,30.0,306,0
6463,1,1,26216.0,301.91,40.0,306,1
6464,1,1,24204.49,295.0,22.0,306,0
6465,1,1,18390.92,750.0,32.0,306,1
6466,1,0,43413.83,250.0,30.0,306,3
6467,1,1,8962.67,800.0,33.0,306,1
6468,1,1,11944.24,500.0,29.0,306,0
6469,1,1,63473.35,440.0,28.0,306,2
6470,1,0,16308.6,394.0,25.0,306,3
6471,1,1,453.34,500.0,24.0,306,0
6472,1,1,7633.68,500.0,25.0,306,0
6473,1,1,4965.59,250.0,26.0,306,0
6474,1,1,19937.27,852.9,22.0,306,0
6475,1,1,83769.96,30.0,31.0,306,2
6476,1,1,8393.96,975.0,39.0,306,1
6477,1,0,122.48,1108.0,30.0,306,3
6478,1,1,10183.99,77.0,25.0,306,0
6479,1,0,29182.83,1505.02,30.0,306,4
6480,1,1,1222.09,66.5,30.0,306,0
6481,1,1,38.78,180.0,26.0,306,0
6482,1,0,66058.38,104.0,35.0,306,2
6483,1,0,2612.86,684.0,23.0,306,3
6484,1,0,98150.43,334.35,25.0,306,2
6485,1,1,254.44,450.0,25.0,306,0
6486,1,1,28785.09,304.0,27.0,306,0
6487,1,1,32284.87,251.0,23.0,306,0
6488,1,1,20204.21,324.0,34.0,306,1
6489,1,0,32627.48,160.4,25.0,306,3
6490,1,1,15743.02,1520.0,24.0,306,4
6491,1,1,76.42,20.0,22.0,306,0
6492,1,1,38456.38,950.0,24.0,306,0
6493,1,1,656.13,1500.0,34.0,306,4
6494,1,0,43224.28,10.0,26.0,306,3
6495,1,1,43337.57,240.0,30.0,306,1
6496,1,1,133807.81,764.0,28.0,306,2
6497,1,1,5120.24,300.0,28.0,306,0
6498,1,0,1167.1,430.0,24.0,306,3
6499,1,0,63972.18,1000.0,26.0,306,3
6500,1,1,94695.61,65.0,38.0,306,2
6501,1,1,620.53,15.0,20.0,306,0
6502,1,0,500.39,400.0,27.0,306,3
6503,1,1,4861.08,975.0,31.0,306,1
6504,1,1,8835.6,721.65,24.0,306,0
6505,1,0,79177.2,788.0,41.0,306,2
6506,1,1,7.71,150.0,27.0,306,0
6507,1,1,27090.3,1200.0,41.0,306,1
6508,1,0,57532.84,145.0,21.0,306,3
6509,1,1,4470.04,150.0,25.0,306,0
6510,1,1,624.28,1500.0,31.0,306,4
6511,1,1,1068.84,300.0,29.0,306,0
6512,1,0,1062.06,40.0,39.0,306,3
6513,1,1,13643.8,250.0,22.0,306,0
6514,1,0,31884.0,75.0,32.0,306,3
6515,1,1,9102.87,526.66,27.0,306,0
6516,1,1,29676.58,50.0,37.0,306,1
6517,1,1,1069.93,670.0,30.0,306,1
6518,1,1,10619.61,960.0,25.0,306,0
6519,1,1,12991.39,90.0,29.0,306,0
6520,1,0,11193.28,1000.0,41.0,306,1
6521,1,1,6599.21,147.0,34.0,306,1
6522,1,1,34.14,430.0,28.0,306,0
6523,1,1,2746.99,430.81,32.0,306,1
6524,1,1,15889.81,1949.0,35.0,306,4
6525,1,1,29676.58,100.0,37.0,306,1
6526,1,1,38480.71,20.0,31.0,306,1
6527,1,1,4.9,500.0,25.0,306,0
6528,1,0,173.19,111.0,23.0,306,3
6529,1,1,73.86,145.0,30.0,306,0
6530,1,1,6814.41,135.0,27.0,306,0
6531,1,0,15744.79,175.0,25.0,306,3
6532,1,1,35151.27,1000.0,34.0,306,1
6533,1,1,3574.85,38.0,25.0,306,0
6534,1,0,10614.33,440.0,27.0,306,3
6535,1,0,5528.19,520.0,27.0,306,3
6536,1,1,9900.74,405.0,38.0,306,1
6537,1,1,22.36,1700.0,27.0,306,4
6538,1,1,83.01,50.0,30.0,306,0
6539,1,1,5299.45,98.0,28.0,306,0
6540,1,0,92390.75,652.0,41.0,306,2
6541,1,1,565.73,60.0,23.0,306,0
6542,1,1,8.76,20.0,21.0,306,0
6543,1,0,5566.9,1577.25,26.0,306,4
6544,1,1,1239.69,434.97,38.0,306,1
6545,1,1,22745.12,2072.5,34.0,306,4
6546,1,0,66140.54,290.0,30.0,306,3
6547,1,1,1.58,215.0,26.0,306,0
6548,1,1,47172.93,500.0,38.0,306,1
6549,1,0,10505.28,100.0,28.0,306,3
6550,1,0,44.01,199.51,22.0,306,3
6551,1,1,13663.08,1360.0,29.0,306,4
6552,1,1,15574.01,100.0,32.0,306,1
6553,1,0,85158.61,652.0,37.0,306,2
6554,1,1,15335.47,990.0,28.0,306,4
6555,1,1,10487.89,186.0,25.0,306,0
6556,1,1,972.91,610.0,29.0,306,0
6557,1,1,5645.15,202.79,24.0,306,0
6558,1,1,9898.85,1145.15,25.0,306,4
6559,1,1,14618.83,1001.0,27.0,306,4
6560,1,1,1310.82,700.0,41.0,306,1
6561,1,1,11556.93,1000.0,24.0,306,0
6562,1,1,46547.33,120.0,23.0,306,0
6563,1,1,40157.11,400.0,24.0,306,0
6564,1,0,19053.66,250.0,26.0,306,3
6565,1,0,16475.71,1000.0,34.0,306,3
6566,1,0,72809.11,840.0,36.0,306,2
6567,1,0,4466.3,155.0,23.0,306,3
6568,1,1,3163.13,19.21,27.0,306,0
6569,1,1,24.73,30.0,27.0,306,0
6570,1,0,106631.7,274.0,26.0,306,2
6571,1,1,12595.5,196.0,22.0,306,0
6572,1,1,74003.49,115.0,24.0,306,2
6573,1,1,2384.93,43.0,23.0,306,0
6574,1,1,33879.64,100.0,30.0,306,1
6575,1,1,109891.48,1786.0,30.0,306,2
6576,1,1,102459.6,300.0,24.0,306,2
6577,1,0,0.0,421.0,31.0,306,3
6578,1,1,11545.23,480.0,25.0,306,0
6579,1,1,18498.78,201.0,23.0,306,0
6580,1,1,2870.32,514.0,34.0,306,1
6581,1,0,10601.13,350.0,25.0,306,3
6582,1,1,106478.9,483.0,25.0,306,2
6583,1,1,450.86,924.67,26.0,306,0
6584,1,1,10038.11,1100.0,37.0,306,1
6585,1,1,15783.48,240.0,28.0,306,0
6586,1,1,268.78,400.0,36.0,306,1
6587,1,1,877.32,100.0,24.0,306,0
6588,1,1,49339.12,1495.01,25.0,306,4
6589,1,0,3426.6,500.0,24.0,306,3
6590,1,1,26782.35,400.0,37.0,306,1
6591,1,1,9327.12,222.0,35.0,306,1
6592,1,1,82.66,35.0,27.0,306,0
6593,1,1,5162.23,100.0,20.0,306,0
6594,1,1,4928.97,1716.0,26.0,306,4
6595,1,0,801.59,380.0,23.0,306,3
6596,1,1,5443.7,100.0,29.0,306,0
6597,1,1,21736.59,250.0,25.0,306,0
6598,1,1,4994.6,875.0,27.0,306,0
6599,1,1,17569.63,80.0,28.0,306,0
6600,1,1,7538.88,100.0,23.0,306,0
6601,1,1,8959.81,237.0,25.0,306,0
6602,1,0,6916.03,78.0,25.0,306,3
6603,1,1,54949.83,1930.0,30.0,306,4
6604,1,1,1176.53,60.0,12.0,306,0
6605,1,1,133206.25,50.0,31.0,306,2
6606,1,0,6452.32,87.0,23.0,306,3
6607,1,0,9456.37,50.0,23.0,306,3
6608,1,0,6714.43,1762.5,28.0,306,4
6609,1,1,64323.1,593.0,34.0,306,2
6610,1,1,9063.14,170.0,30.0,306,0
6611,1,1,1387.07,50.0,22.0,306,0
6612,1,0,47583.53,100.0,24.0,306,3
6613,1,1,150.42,270.0,37.0,306,1
6614,1,1,1605.27,200.0,34.0,306,1
6615,1,1,7591.68,180.0,17.0,306,0
6616,1,1,29897.96,20.0,35.0,306,1
6617,1,1,5652.85,500.0,33.0,306,1
6618,1,1,10695.9,31.0,21.0,306,0
6619,1,1,20577.09,500.0,34.0,306,1
6620,1,1,5242.59,50.0,24.0,306,0
6621,1,1,5025.66,355.0,35.0,306,1
6622,1,1,532.84,1000.0,37.0,306,1
6623,1,1,15066.2,1150.0,29.0,306,4
6624,1,0,16475.71,1485.0,34.0,306,4
6625,1,0,125676.33,100.0,27.0,306,2
6626,1,0,6958.17,30.0,24.0,306,3
6627,1,0,15625.0,1519.48,38.0,306,4
6628,1,0,8614.37,751.5,25.0,306,3
6629,1,1,3959.43,300.0,32.0,306,1
6630,1,1,6336.99,143.0,29.0,306,0
6631,1,1,11556.28,1547.0,33.0,306,4
6632,1,0,39689.3,1931.37,42.0,306,4
6633,1,1,14992.08,380.0,24.0,306,0
6634,1,1,12895.55,123.0,21.0,306,0
6635,1,0,52753.63,1374.43,29.0,306,4
6636,1,0,8703.92,220.0,24.0,306,3
6637,1,1,3651.8,100.0,34.0,306,1
6638,1,1,37252.2,465.0,35.0,306,1
6639,1,1,2254.19,146.0,26.0,306,0
6640,1,0,42392.69,599.0,25.0,306,3
6641,1,1,68366.85,470.0,34.0,306,2
6642,1,0,27972.82,913.0,23.0,306,3
6643,1,0,8725.5,1299.0,33.0,306,4
6644,1,1,41200.11,442.0,26.0,306,0
6645,1,1,114.85,100.0,27.0,306,0
6646,1,1,33211.72,950.0,42.0,306,1
6647,1,1,85090.11,985.0,40.0,306,2
6648,1,1,108.15,215.0,31.0,306,1
6649,1,0,498.48,30.0,24.0,306,3
6650,1,1,20964.27,1000.0,30.0,306,4
6651,1,1,105.62,23.0,29.0,306,0
6652,1,1,121.18,605.0,24.0,306,0
6653,1,0,35125.92,299.0,23.0,306,3
6654,1,0,17892.12,1223.0,22.0,306,3
6655,1,1,63911.56,650.0,29.0,306,2
6656,1,1,20876.71,334.0,27.0,306,0
6657,1,0,37960.67,849.0,30.0,306,3
6658,1,1,5080.33,419.0,30.0,306,1
6659,1,1,5012.73,100.0,25.0,306,0
6660,1,1,10695.9,390.0,21.0,306,0
6661,1,1,6161.58,650.0,29.0,306,0
6662,1,0,10007.59,397.0,25.0,306,3
6663,1,1,4104.94,1000.0,26.0,306,0
6664,1,1,112983.22,41.0,31.0,306,2
6665,1,1,108527.07,500.0,25.0,306,2
6666,1,1,14732.23,50.0,22.0,306,0
6667,1,1,8218.61,1900.0,29.0,306,4
6668,1,1,112.53,310.0,37.0,306,1
6669,1,0,125676.33,1310.0,27.0,306,2
6670,1,1,9455.89,68.0,41.0,306,1
6671,1,1,227.09,30.0,24.0,306,0
6672,1,1,115342.79,15.0,33.0,306,2
6673,1,1,75429.44,2031.97,35.0,306,4
6674,1,0,25318.04,500.0,33.0,306,3
6675,1,0,1266.29,236.0,25.0,306,3
6676,1,1,11512.77,25.0,27.0,306,0
6677,1,0,25447.05,237.0,27.0,306,3
6678,1,1,11994.51,70.0,33.0,306,1
6679,1,1,6548.56,100.0,27.0,306,0
6680,1,0,5336.38,30.0,22.0,306,3
6681,1,1,8.54,440.0,24.0,306,0
6682,1,0,13481.2,1965.0,35.0,306,4
6683,1,1,8829.27,100.86,32.0,306,1
6684,1,1,2904.92,50.0,33.0,306,1
6685,1,0,5822.11,822.0,29.0,306,3
6686,1,1,53.17,265.0,20.0,306,0
6687,1,1,56201.68,750.0,31.0,306,2
6688,1,1,1948.13,20.0,27.0,306,0
6689,1,0,1898.02,140.0,28.0,306,3
6690,1,1,12903.78,250.0,27.0,306,0
6691,1,1,28567.12,1000.0,28.0,306,4
6692,1,0,477.65,303.0,29.0,306,3
6693,1,1,10526.64,251.0,23.0,306,0
6694,1,1,4974.82,30.0,24.0,306,0
6695,1,1,27489.88,32.0,25.0,306,0
6696,1,1,136.53,102.0,33.0,306,1
6697,1,1,32424.72,1230.0,33.0,306,4
6698,1,0,58201.88,110.0,26.0,306,3
6699,1,1,50865.89,420.0,38.0,306,1
6700,1,1,8421.2,100.0,31.0,306,1
6701,1,0,2.99,200.0,27.0,306,3
6702,1,1,77469.37,125.0,40.0,306,2
6703,1,1,21425.27,175.0,27.0,306,0
6704,1,0,31.02,500.0,25.0,306,3
6705,1,0,19561.92,49.0,23.0,306,3
6706,1,0,15744.79,1330.0,25.0,306,3
6707,1,0,31112.53,120.0,26.0,306,3
6708,1,0,152.99,185.71,23.0,306,3
6709,1,0,749.07,296.0,28.0,306,3
